"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","activity_type","activity_description","activity_datetime","officer_rowid","attachment_url"
"49093000000168042","49093000000013007","2026-06-28 13:44:59:508","2026-06-28 13:44:59:508","49093000000157534","Crime Scene Visit","Corrupti ducimus deserunt assumenda et neque mollitia laborum ipsa qui nam enim dolorem rem hic quo.","2026-05-18 14:25:47","49093000000157118","https://crimesight.ai/activity/765606"
"49093000000168043","49093000000013007","2026-06-28 13:44:59:508","2026-06-28 13:44:59:508","49093000000157534","Victim Statement","Praesentium iusto quos tempora sunt quae placeat sunt molestiae quae occaecati culpa aliquid quam numquam.","2025-09-29 07:31:51","49093000000157136","https://crimesight.ai/activity/203445"
"49093000000168044","49093000000013007","2026-06-28 13:44:59:508","2026-06-28 13:44:59:508","49093000000157534","Victim Statement","Tempora magnam laborum corrupti ipsa debitis eveniet a laudantium tempore doloremque officiis quas deleniti fugiat.","2025-06-09 10:08:17","49093000000157188","https://crimesight.ai/activity/174978"
"49093000000168045","49093000000013007","2026-06-28 13:44:59:508","2026-06-28 13:44:59:508","49093000000157535","Witness Examination","Soluta cum blanditiis unde minima consequatur temporibus unde cumque sapiente.","2025-12-10 18:57:18","49093000000157190","https://crimesight.ai/activity/625100"
"49093000000168046","49093000000013007","2026-06-28 13:44:59:508","2026-06-28 13:44:59:508","49093000000157535","Witness Examination","Id exercitationem voluptate eaque odio quaerat minus consequatur.","2026-04-13 15:31:01","49093000000157134","https://crimesight.ai/activity/305439"
"49093000000168047","49093000000013007","2026-06-28 13:44:59:508","2026-06-28 13:44:59:508","49093000000157536","Witness Examination","Odit harum illum asperiores reiciendis nihil doloribus officiis expedita debitis aperiam accusantium occaecati repudiandae velit saepe.","2025-06-29 11:59:58","49093000000157111","https://crimesight.ai/activity/583628"
"49093000000168048","49093000000013007","2026-06-28 13:44:59:508","2026-06-28 13:44:59:508","49093000000157536","Forensic Examination","Atque culpa qui fugit illo cum nihil eum cumque iure consequuntur praesentium.","2025-10-06 14:42:27","49093000000157162","https://crimesight.ai/activity/754308"
"49093000000168049","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157537","Document Verification","Debitis aliquid minima saepe vero fuga nam vitae praesentium consequuntur molestias eos quaerat sit neque.","2025-02-12 17:25:25","49093000000157045","https://crimesight.ai/activity/359352"
"49093000000168050","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157537","Forensic Examination","Consequuntur velit quia nostrum reprehenderit totam modi.","2024-07-21 14:35:36","49093000000157113","https://crimesight.ai/activity/712374"
"49093000000168051","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157537","CCTV Analysis","Debitis beatae delectus voluptatum voluptates earum ipsa laudantium quis dicta quis culpa labore architecto minus.","2025-08-09 23:33:34","49093000000157119","https://crimesight.ai/activity/328162"
"49093000000168052","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157538","Document Verification","Pariatur praesentium accusamus suscipit maiores repellat quo commodi corporis ex.","2025-02-08 13:48:12","49093000000157211","https://crimesight.ai/activity/931715"
"49093000000168053","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157538","Search Operation","Illo labore quaerat consectetur explicabo aperiam modi nisi aut ducimus sit aliquid.","2025-01-12 18:20:37","49093000000157148","https://crimesight.ai/activity/972965"
"49093000000168054","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157539","Crime Scene Visit","Iste saepe ea deserunt dolorum enim voluptas possimus alias.","2024-09-02 10:03:43","49093000000157209","https://crimesight.ai/activity/992388"
"49093000000168055","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157539","Forensic Examination","Occaecati eveniet rerum mollitia vitae voluptates quibusdam.","2026-04-18 17:00:06","49093000000157089","https://crimesight.ai/activity/536615"
"49093000000168056","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157539","Evidence Collection","Ullam culpa magni ea perspiciatis earum veniam.","2026-01-14 00:08:37","49093000000157146","https://crimesight.ai/activity/998840"
"49093000000168057","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157540","Witness Examination","Incidunt aperiam soluta vero dolor sint sunt explicabo officia corrupti.","2025-01-19 03:46:01","49093000000157093","https://crimesight.ai/activity/926476"
"49093000000168058","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157540","Suspect Interrogation","Est praesentium repudiandae consequuntur odit sint quas incidunt nam possimus facere aspernatur ullam in.","2025-02-12 07:03:06","49093000000157088","https://crimesight.ai/activity/670358"
"49093000000168059","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157540","Victim Statement","Consequuntur exercitationem ad expedita facilis assumenda esse aut ut quasi voluptates blanditiis quae fugiat.","2025-07-01 08:33:19","49093000000157119","https://crimesight.ai/activity/563626"
"49093000000168060","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157540","Forensic Examination","Labore corrupti nisi quis harum debitis sint culpa harum aut suscipit dignissimos maxime.","2025-11-01 03:16:06","49093000000157070","https://crimesight.ai/activity/948694"
"49093000000168061","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157540","Document Verification","Rerum aliquid minima dolorum placeat aspernatur veniam cum ullam facere eligendi explicabo adipisci excepturi repellat.","2024-08-03 16:30:18","49093000000157178","https://crimesight.ai/activity/269769"
"49093000000168062","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157541","CCTV Analysis","Velit et hic eligendi incidunt explicabo dolorum officia minima corporis nam cupiditate similique recusandae.","2025-02-28 08:45:33","49093000000157098","https://crimesight.ai/activity/980658"
"49093000000168063","49093000000013007","2026-06-28 13:44:59:509","2026-06-28 13:44:59:509","49093000000157541","Suspect Interrogation","Suscipit eos eius hic tenetur velit porro ipsa omnis velit quia reprehenderit.","2026-01-12 09:38:50","49093000000157183","https://crimesight.ai/activity/611020"
"49093000000168064","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157541","Suspect Interrogation","Ipsum explicabo labore architecto quas magnam quod iure.","2024-12-01 01:21:47","49093000000157162","https://crimesight.ai/activity/448452"
"49093000000168065","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157541","Suspect Interrogation","Optio tenetur at in odit voluptatem laudantium necessitatibus hic aliquid reiciendis vel distinctio autem.","2026-06-18 20:03:47","49093000000157125","https://crimesight.ai/activity/161831"
"49093000000168066","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157541","Victim Statement","Reiciendis perferendis consectetur optio amet placeat vel voluptatem.","2025-08-27 02:33:42","49093000000157055","https://crimesight.ai/activity/541761"
"49093000000168067","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157542","Document Verification","Consectetur sapiente ut quae nemo perferendis cumque mollitia libero aut sunt ad veritatis minus error qui.","2026-03-05 04:32:39","49093000000157134","https://crimesight.ai/activity/676866"
"49093000000168068","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157542","Search Operation","Amet repellat molestias facere repellat mollitia sit mollitia quibusdam velit non reprehenderit.","2025-01-10 03:38:01","49093000000157076","https://crimesight.ai/activity/940594"
"49093000000168069","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157542","Victim Statement","Totam porro quaerat a ut repellendus culpa temporibus officia cupiditate vitae earum.","2024-10-14 09:45:59","49093000000157043","https://crimesight.ai/activity/586230"
"49093000000168070","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157542","Crime Scene Visit","Hic aliquam earum aliquam id eaque eum accusantium iste unde.","2024-11-07 13:32:25","49093000000157055","https://crimesight.ai/activity/181312"
"49093000000168071","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157543","Evidence Collection","Accusamus in ut eum nam voluptatum inventore doloremque quasi praesentium officia rerum eos.","2024-10-01 20:17:52","49093000000157108","https://crimesight.ai/activity/503751"
"49093000000168072","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157543","Search Operation","Exercitationem ducimus quia earum amet laudantium ipsum similique magni facere aliquid expedita maiores.","2026-06-23 03:29:34","49093000000157111","https://crimesight.ai/activity/111576"
"49093000000168073","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157543","Document Verification","Nihil numquam vitae maxime accusamus illo ratione ab a commodi accusamus.","2025-07-27 04:23:07","49093000000157177","https://crimesight.ai/activity/245116"
"49093000000168074","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157543","Evidence Collection","Placeat odio laborum architecto ab magni reiciendis illum et voluptate.","2025-12-20 02:40:17","49093000000157079","https://crimesight.ai/activity/199124"
"49093000000168075","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157543","Search Operation","A nam doloribus praesentium rerum reiciendis autem numquam repellendus corrupti cumque aut molestias ab harum rerum.","2024-07-14 00:49:05","49093000000157070","https://crimesight.ai/activity/995662"
"49093000000168076","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157544","Search Operation","Dignissimos quidem amet assumenda tempora eaque soluta consequuntur.","2026-03-21 04:40:07","49093000000157031","https://crimesight.ai/activity/163183"
"49093000000168077","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157544","Forensic Examination","Reprehenderit velit libero cupiditate sint provident repellendus deleniti ipsam reiciendis.","2025-12-05 17:26:09","49093000000157130","https://crimesight.ai/activity/863523"
"49093000000168078","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157544","Evidence Collection","Aut cum iusto odit iste earum enim.","2025-06-10 14:39:59","49093000000157104","https://crimesight.ai/activity/603855"
"49093000000168079","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157545","Witness Examination","Mollitia exercitationem quod rem maxime quibusdam voluptatem consectetur laborum fugiat delectus hic aliquid iste perspiciatis.","2025-05-18 21:08:58","49093000000157213","https://crimesight.ai/activity/584263"
"49093000000168080","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157545","Evidence Collection","Optio itaque tenetur saepe ipsa magnam esse vel ipsum neque facere quaerat.","2025-03-31 07:34:35","49093000000157051","https://crimesight.ai/activity/554787"
"49093000000168081","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157546","Case Review","Facilis veniam commodi nesciunt officia qui odit asperiores fuga pariatur nobis autem dignissimos repudiandae.","2025-08-14 01:55:19","49093000000157198","https://crimesight.ai/activity/115671"
"49093000000168082","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157546","Suspect Interrogation","Perferendis est ab dolores natus quae minima.","2026-05-15 01:01:24","49093000000157126","https://crimesight.ai/activity/775718"
"49093000000168083","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157546","Evidence Collection","Molestias iure repellat dolor at quam commodi est saepe earum culpa soluta sint reiciendis repudiandae deleniti.","2026-01-12 05:52:23","49093000000157200","https://crimesight.ai/activity/338099"
"49093000000168084","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157546","Suspect Interrogation","Aliquid aliquid quo autem alias hic alias nemo eaque.","2025-09-14 03:10:57","49093000000157193","https://crimesight.ai/activity/189989"
"49093000000168085","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157546","Case Review","Aspernatur magni explicabo suscipit corrupti adipisci illum laboriosam in.","2025-12-14 20:45:25","49093000000157177","https://crimesight.ai/activity/475712"
"49093000000168086","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157547","Witness Examination","Facilis sapiente porro in rerum dolore vel modi asperiores.","2026-05-12 04:12:45","49093000000157112","https://crimesight.ai/activity/699619"
"49093000000168087","49093000000013007","2026-06-28 13:44:59:724","2026-06-28 13:44:59:724","49093000000157547","Victim Statement","Itaque fugiat sed ea veniam itaque fugit sapiente vel labore corrupti vel.","2024-10-11 23:17:48","49093000000157184","https://crimesight.ai/activity/821212"
