"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","evidence_type_rowid","evidence_name","description","file_url","collected_by_rowid","collection_datetime","chain_of_custody","forensic_status"
"49093000000166531","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157564","49093000000164372","Vehicle","Molestiae unde similique corporis qui veniam adipisci.","https://crimesight.ai/evidence/751124","49093000000157163","2026-04-14 23:23:08","Transferred to FSL","Not Matched"
"49093000000166532","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157564","49093000000164377","Vehicle","Maiores quaerat architecto iusto atque ea architecto dignissimos debitis dignissimos rem quas.","https://crimesight.ai/evidence/259220","49093000000157136","2026-04-27 06:00:43","Presented in Court","Completed"
"49093000000166533","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157564","49093000000164376","Laptop","Delectus nihil tenetur in ab corrupti ipsa.","https://crimesight.ai/evidence/174280","49093000000157201","2025-04-07 06:43:16","Stored in Evidence Room","Under Examination"
"49093000000166534","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157565","49093000000164375","Blood Sample","Ducimus aliquam repellendus molestias aliquam cum perferendis voluptates assumenda fugiat autem exercitationem doloribus.","https://crimesight.ai/evidence/716478","49093000000157036","2025-02-02 19:10:21","Transferred to FSL","Pending"
"49093000000166535","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157565","49093000000164371","Knife","Fugiat vel dolorem maiores ex optio et labore cum iure officiis recusandae.","https://crimesight.ai/evidence/378939","49093000000157104","2024-09-15 07:40:09","Transferred to FSL","Pending"
"49093000000166536","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157565","49093000000164374","CCTV Footage","Autem unde doloribus sapiente modi aliquid consequuntur.","https://crimesight.ai/evidence/823282","49093000000157177","2025-10-15 09:21:47","Presented in Court","Completed"
"49093000000166537","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157565","49093000000164373","Blood Sample","Sapiente rem illo et tempora earum nostrum quisquam.","https://crimesight.ai/evidence/245197","49093000000157175","2026-01-08 05:33:48","Transferred to FSL","Under Examination"
"49093000000166538","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157566","49093000000164373","Knife","Eum dignissimos vero sit rerum voluptas.","https://crimesight.ai/evidence/587918","49093000000157059","2025-02-21 19:32:50","Stored in Evidence Room","Not Matched"
"49093000000166539","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157567","49093000000164372","Fingerprint Sample","Ea enim beatae nisi mollitia vero veniam.","https://crimesight.ai/evidence/682348","49093000000157110","2025-07-19 01:39:24","Transferred to FSL","Matched"
"49093000000166540","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157567","49093000000164374","Vehicle","Voluptate asperiores eaque facilis aperiam ex earum repellat voluptas excepturi illo.","https://crimesight.ai/evidence/787832","49093000000157171","2025-03-12 13:53:36","Presented in Court","Under Examination"
"49093000000166541","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157568","49093000000164374","Laptop","Laudantium id dolore corrupti explicabo fugiat ducimus harum.","https://crimesight.ai/evidence/472533","49093000000157152","2024-11-05 13:55:52","Transferred to FSL","Not Matched"
"49093000000166542","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157568","49093000000164377","CCTV Footage","Repellat amet explicabo quis id quos quibusdam laboriosam veritatis.","https://crimesight.ai/evidence/384604","49093000000157159","2025-11-15 07:26:05","Presented in Court","Pending"
"49093000000166543","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157568","49093000000164378","DNA Sample","Iure maiores rem similique dolor reiciendis ducimus molestiae quam dicta vitae.","https://crimesight.ai/evidence/383430","49093000000157151","2025-02-21 06:32:19","Presented in Court","Matched"
"49093000000166544","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157569","49093000000164373","Vehicle","Quod natus quaerat magni quibusdam consequatur doloribus deserunt ipsam et nemo fugit repellendus.","https://crimesight.ai/evidence/750904","49093000000157147","2026-02-08 03:49:33","Presented in Court","Not Matched"
"49093000000166545","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157569","49093000000164375","Blood Sample","Quisquam quis corrupti non suscipit labore sapiente est deleniti.","https://crimesight.ai/evidence/221309","49093000000157183","2024-08-12 10:51:19","Presented in Court","Matched"
"49093000000166546","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157569","49093000000164376","Crime Scene Photograph","Animi saepe deleniti facilis odio quos in quas omnis perferendis exercitationem nesciunt.","https://crimesight.ai/evidence/196380","49093000000157137","2026-05-02 20:06:38","Transferred to FSL","Matched"
"49093000000166547","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157569","49093000000164379","Crime Scene Photograph","Corporis deleniti officia non quam vitae illo.","https://crimesight.ai/evidence/319632","49093000000157086","2024-11-15 11:15:20","Collected","Pending"
"49093000000166548","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157570","49093000000164371","Laptop","Ad repudiandae dignissimos ullam blanditiis corporis labore adipisci nobis ratione nisi laborum.","https://crimesight.ai/evidence/484080","49093000000157167","2024-08-07 15:00:33","Presented in Court","Under Examination"
"49093000000166549","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157570","49093000000164380","Mobile Phone","Repellendus laboriosam impedit vero voluptas cum doloremque eius iure.","https://crimesight.ai/evidence/242537","49093000000157043","2026-03-19 02:08:57","Presented in Court","Matched"
"49093000000166550","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157570","49093000000164380","Crime Scene Photograph","Incidunt omnis perspiciatis aut aliquid vitae aspernatur reiciendis sit.","https://crimesight.ai/evidence/905300","49093000000157062","2026-06-25 22:38:21","Presented in Court","Under Examination"
"49093000000166551","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157571","49093000000164376","Knife","Praesentium ad dolores dolore esse nemo.","https://crimesight.ai/evidence/748172","49093000000157173","2024-07-20 09:57:21","Presented in Court","Completed"
"49093000000166552","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157571","49093000000164377","Mobile Phone","Quidem quasi totam aliquid iusto sit minus odit aspernatur voluptates.","https://crimesight.ai/evidence/131389","49093000000157058","2025-02-09 05:50:45","Transferred to FSL","Completed"
"49093000000166553","49093000000013007","2026-06-28 13:40:59:434","2026-06-28 13:40:59:434","49093000000157571","49093000000164375","Document","Est nostrum magnam eaque odit pariatur.","https://crimesight.ai/evidence/671567","49093000000157165","2026-03-19 21:36:10","Collected","Under Examination"
"49093000000166554","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157571","49093000000164379","Document","Autem nesciunt mollitia id inventore amet deleniti cupiditate.","https://crimesight.ai/evidence/337311","49093000000157182","2024-10-29 01:50:33","Transferred to FSL","Under Examination"
"49093000000166555","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157572","49093000000164375","Document","Explicabo ex non unde aliquam minus optio assumenda laborum laudantium cumque autem sit.","https://crimesight.ai/evidence/334367","49093000000157212","2025-01-14 03:55:01","Presented in Court","Matched"
"49093000000166556","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157572","49093000000164374","Mobile Phone","Beatae fuga animi suscipit nobis dicta sed odit praesentium quasi fugit harum nesciunt.","https://crimesight.ai/evidence/303063","49093000000157131","2026-05-04 01:30:48","Presented in Court","Matched"
"49093000000166557","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157572","49093000000164376","Vehicle","Ipsum animi culpa harum molestias tenetur vitae id.","https://crimesight.ai/evidence/961151","49093000000157095","2026-01-25 23:25:11","Presented in Court","Not Matched"
"49093000000166558","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157572","49093000000164379","Document","Eligendi inventore magni praesentium molestiae qui.","https://crimesight.ai/evidence/735885","49093000000157195","2025-09-08 09:34:18","Presented in Court","Matched"
"49093000000166559","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157573","49093000000164378","Crime Scene Photograph","Quia at architecto ullam unde ipsam eius corrupti aliquid vitae.","https://crimesight.ai/evidence/869911","49093000000157207","2025-02-06 01:32:53","Presented in Court","Pending"
"49093000000166560","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157573","49093000000164379","DNA Sample","Incidunt dicta amet expedita eos possimus molestias suscipit distinctio doloremque.","https://crimesight.ai/evidence/870304","49093000000157108","2024-07-13 05:12:00","Presented in Court","Under Examination"
"49093000000166561","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157574","49093000000164371","CCTV Footage","Cum commodi nisi totam eaque suscipit corrupti reprehenderit ratione aspernatur illo.","https://crimesight.ai/evidence/312592","49093000000157064","2024-06-29 06:49:45","Collected","Not Matched"
"49093000000166562","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157574","49093000000164376","Blood Sample","Numquam id consequuntur quasi architecto animi voluptatibus eaque quidem.","https://crimesight.ai/evidence/755587","49093000000157029","2025-06-10 14:06:53","Stored in Evidence Room","Pending"
"49093000000166563","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157575","49093000000164377","Fingerprint Sample","Nihil laudantium consectetur cum illo quaerat repellat dolorem asperiores.","https://crimesight.ai/evidence/458765","49093000000157207","2025-06-03 01:09:01","Transferred to FSL","Not Matched"
"49093000000166564","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157575","49093000000164371","Fingerprint Sample","Eligendi deleniti soluta id repudiandae deserunt doloribus laborum laudantium.","https://crimesight.ai/evidence/900476","49093000000157194","2026-02-02 05:13:58","Transferred to FSL","Pending"
"49093000000166565","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157575","49093000000164373","Document","Facere illo enim nihil architecto eaque unde sed assumenda.","https://crimesight.ai/evidence/495230","49093000000157030","2025-03-11 02:43:08","Collected","Under Examination"
"49093000000166566","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157576","49093000000164373","Document","Earum accusamus laudantium assumenda recusandae maxime doloremque.","https://crimesight.ai/evidence/198873","49093000000157157","2024-12-31 23:15:32","Collected","Completed"
"49093000000166567","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157577","49093000000164379","DNA Sample","Vero optio impedit corporis deleniti doloremque veniam.","https://crimesight.ai/evidence/510369","49093000000157071","2026-06-02 08:21:49","Presented in Court","Not Matched"
"49093000000166568","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157578","49093000000164374","Mobile Phone","Minima aspernatur numquam ducimus modi quia vel praesentium.","https://crimesight.ai/evidence/679699","49093000000157144","2025-10-03 23:43:25","Presented in Court","Completed"
"49093000000166569","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157578","49093000000164377","CCTV Footage","Laborum pariatur dolor dolorem eius adipisci hic voluptas atque nostrum aspernatur.","https://crimesight.ai/evidence/518733","49093000000157161","2024-09-05 01:54:17","Presented in Court","Pending"
"49093000000166570","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157578","49093000000164377","Fingerprint Sample","Perspiciatis expedita occaecati ratione culpa cumque iure.","https://crimesight.ai/evidence/441942","49093000000157083","2024-10-18 17:01:31","Transferred to FSL","Matched"
"49093000000166571","49093000000013007","2026-06-28 13:40:59:435","2026-06-28 13:40:59:435","49093000000157578","49093000000164379","Laptop","Tenetur itaque tempore ab repellendus reiciendis temporibus facere quidem.","https://crimesight.ai/evidence/935906","49093000000157200","2025-10-09 03:26:32","Presented in Court","Not Matched"
